,id,date,text,type,edited_date,parent_post_id,direct_reply_to,likes,language,textblob_polarity,vader_sentiment_positive,vader_sentiment_neutral,vader_sentiment_negative,vader_sentiment_compound,RuSentiment_positive,RuSentiment_neutral,RuSentiment_negative,user_screen_name
1533,9dYP1mJbGhi9eOEdc07qug,2022-08-06T12:14:46Z,"Make money with a film like that? Nah that's not gonna make any money, but it might inspire change.",Reply,2022-08-06T12:14:46Z,Ugy6xPQNr29W77r6w9F4AaABAg,,8,en,,0.283,0.05,0.667,0.765,,,,
1534,9dYP1mJbGhi9eV9qfSjitI,2022-08-09T04:47:32Z,"That’s a good point, Margaret, but hopefully, Hollywood has begun to change.  However, I would be more convinced of this if at least part of the proceeds from the movie were donated to MeToo, TIME’S UP, or another nonprofit that addresses sexual harassment and assault, as well as provides services to survivors.",Reply,2022-08-24T14:13:00Z,Ugy6xPQNr29W77r6w9F4AaABAg,,12,en,0.35,0.178,0.146,0.676,0.0489,,,,
1535,9dYP1mJbGhi9el3mQHVG5I,2022-08-15T18:21:37Z,It’s all for money. They knew everything that happened and actually it’s still happening. Next to be exposed is the pedophilia against child stars that happens.,Reply,2022-08-15T18:21:37Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,,,0.049,0.951,-0.0772,,,,
1536,9dYP1mJbGhi9el42r-fJYd,2022-08-15T18:24:00Z,"@@DavidWraith a documentary or a book perhaps from someone outside the industry. Not necessary a film by the same people who used to be friends with the guy and knew what he did and did nothing. And especially not a commercial film for financial gains. How naive can you be, sir.",Reply,2022-10-15T18:46:13Z,Ugy6xPQNr29W77r6w9F4AaABAg,@DavidWraith,7,en,-0.0428571428571428,0.101,0.038,0.861,0.5267,,,,
1537,9dYP1mJbGhi9et-HnEa085,2022-08-18T20:16:16Z,Same,Reply,2022-08-18T20:16:16Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,pt,,,,,,,,,
1538,9dYP1mJbGhi9fK9Cu_u-A9,2022-08-29T18:41:43Z,Hollywood isn't a monolith. The subject of the movie proves it.,Reply,2022-08-29T18:41:43Z,Ugy6xPQNr29W77r6w9F4AaABAg,,6,en,0.0666666666666666,,,1.0,,,,,
1539,9dYP1mJbGhi9fWwiYURkIx,2022-09-03T17:53:58Z,@@margaretoliver7954 do you have evidence of that?,Reply,2022-09-03T17:53:58Z,Ugy6xPQNr29W77r6w9F4AaABAg,@margaretoliver7954,1,en,,,,1.0,,,,,
1540,9dYP1mJbGhi9floidnOZMm,2022-09-09T21:51:56Z,"Not to mention this is funded by current active abusers. Just look at the EP list. So hypocritical, isn't it?",Reply,2022-09-09T21:51:56Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,-0.0666666666666666,0.099,0.275,0.626,-0.6972,,,,
1541,9dYP1mJbGhi9fqSIHXGZsH,2022-09-11T17:03:25Z,"So you're saying you ""might"" contribute to them making money off the story while not doing anything to stop the abuse from happening and its only Hollywood that's the problem....and not you or anyone else who will pay to watch it?",Reply,2022-09-11T17:03:25Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,,,0.17,0.83,-0.7783,,,,
1542,9dYP1mJbGhi9fqds_C1OSv,2022-09-11T18:53:22Z,@@colddirtybastard fair point! We may not have much power to make changes as individuals but as a group consumers have a lot of sway.,Reply,2022-09-11T18:53:22Z,Ugy6xPQNr29W77r6w9F4AaABAg,@colddirtybastard,0,en,0.5375,0.081,,0.919,0.2363,,,,
1543,9dYP1mJbGhi9g6VZqT0FKr,2022-09-18T07:59:07Z,"Ya, you're missing the part that the industry was protecting him. That's like saying all Cathelics protect pedophiles",Reply,2022-09-18T07:59:07Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.2,0.229,0.099,0.673,0.4404,,,,
1544,9dYP1mJbGhi9g6VjYh7w6b,2022-09-18T08:00:35Z,The industry is what took him down too. Unlike Catholics that continue defend their pedo church,Reply,2022-09-18T08:00:35Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.1555555555555555,,,1.0,,,,,
1545,9dYP1mJbGhi9gFH2J-f8Yn,2022-09-21T17:45:22Z,I guess all of the geniuses on this thread know who the abusers are in their neighbourhoods and their workplaces as well.,Reply,2022-09-21T17:45:22Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,,0.082,0.14,0.778,-0.3612,,,,
1546,9dYP1mJbGhi9gQscwIcR3G,2022-09-26T05:54:12Z,"Exactly, but NOT all of course.  Most did not.  Remember when Meryl Creep said at the GG, ""I want to thank, god, Harvey Weinstein???  Yeah.  Funny how Brie Larson, who did NOT want to share the stage with Case Affleck when he went up to receive his award but old-time Liberal Bob Redford was okay with working with Casey Affleck!!!  Or how about Sig Weaver, now in a pro-abortion propaganda movie, but she's okay with having worked with pedo Roman Polanski!!!   There's a ton of contradictions and hypocrisy in Hollywood.  Just like Brad Pitt, who once said he wouldn't get married to Angelina until gays were allowed to marry.  But he's okay with working with Bad Bunny, master of the objectifying lyrics!!!  See how a female character here says : ""There's a lot of Harveys out there,"" as opposed to ""There's a lot of Harvey Weinsteins out there.""  Why???  It would be an anti-Semetic trope.  See : Andrew Kreisberg, Dustin Hoffman, Woody Allen . . . all Jewish-Americans.",Reply,2022-09-26T05:54:12Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.2603125,0.157,0.07,0.773,0.9539,,,,
1547,9dYP1mJbGhi9ghE1uXI9_6,2022-10-02T23:37:05Z,"Yes.... Hollyweird is filled with scumbags,",Reply,2022-10-02T23:37:05Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.4,0.351,,0.649,0.4019,,,,
1548,9dYP1mJbGhi9gi9S8SbiW9,2022-10-03T08:16:12Z,Here’s another one for ya…. Pharm company makes billions off of drug that A. Doesn’t work but gets ppl hooked instantly B. Hooks you as child because it’s just “medicine” C. claimed it wasn’t addictive but became the most sought after drug created. Then our government said “oh no you have to pay for all the lives lost and trouble you have caused”. Them the pharm company ask “ How many checks do i need to write to the victims and their families”? Our fair Holy Government responds”no stupid…. just make the check out to me for the damage i let you pay me initially for to keep quite. I’ll just give them a cure that they still have to pay me for. God Bless America !!!,Reply,2022-10-03T08:16:12Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.2142857142857142,0.079,0.149,0.772,-0.8565,,,,
1549,9dYP1mJbGhi9gko6-84qEV,2022-10-04T08:58:40Z,"@@thaddeusnewton7370 Weinstein hired three private investigation/intelligence firms—namely Black Cube, founded by former Mossad officers—to not only stalk, spy on, assail, and actively threaten the lives of his victims, but also the lives of their children, families, colleagues, friends, and loved ones.

The vast majority of human beings—regardless of where they live or come from—aren’t letting their kids take a bullet for anybody if they can help it. 

It’s similar to the tactics organized crime syndicates and gangs use to instill fear and intimidation within a targeted community.",Reply,2022-10-04T08:58:40Z,Ugy6xPQNr29W77r6w9F4AaABAg,@thaddeusnewton7370,0,en,0.0536363636363636,0.136,0.15,0.714,-0.128,,,,
1550,9dYP1mJbGhi9gmzxNSKHGZ,2022-10-05T05:20:42Z,"Considering everything. No, no it isn’t. 😓",Reply,2022-10-05T05:20:42Z,Ugy6xPQNr29W77r6w9F4AaABAg,,2,en,,,0.385,0.615,-0.6124,,,,
1551,9dYP1mJbGhi9go3bKFRtzn,2022-10-05T15:20:37Z,"I'm not going to defend this specific movie since it was produced by fellow Weinstein pal and domestic abuser Brad Pitt, BUT the film industry isn't a monolith, storytellers there should be able to make films depicting the subject, not every single succesful person working in the industry is associated with abuse and enabling.",Reply,2022-10-05T16:37:17Z,Ugy6xPQNr29W77r6w9F4AaABAg,,7,en,0.0523809523809523,,0.135,0.865,-0.8442,,,,
1552,9dYP1mJbGhi9gvkPf3RBCF,2022-10-08T14:58:03Z,Um yeah…….nobody is going to be making money off this garbage hun😂😂😂😂😂😂,Reply,2022-10-08T14:58:03Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,,0.355,0.178,0.467,0.9468,,,,
1553,9dYP1mJbGhi9gvkWAwQVBm,2022-10-08T14:58:56Z,@@simaomonteiro2260 Pitt threatened him for going after his girl. They weren’t “pals”,Reply,2022-10-08T14:58:56Z,Ugy6xPQNr29W77r6w9F4AaABAg,@simaomonteiro2260,5,en,,,0.231,0.769,-0.4588,,,,
1554,9dYP1mJbGhi9gwFjBxJaaE,2022-10-08T19:40:28Z,Hegelian dialectic,Reply,2022-10-08T19:40:28Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,ro,,,,,,,,,
1555,9dYP1mJbGhi9h8CX9uQ23m,2022-10-13T20:22:36Z,Is this a serious question? It's Hollywood! Of course they made a film off of this crap the real question is why now? Everyone already knows the truth. This is just a meme at this point.,Reply,2022-10-13T20:22:36Z,Ugy6xPQNr29W77r6w9F4AaABAg,,5,en,-0.3388888888888889,0.057,0.123,0.82,-0.3923,,,,
1556,9dYP1mJbGhi9hC8VzHtfhm,2022-10-15T09:04:27Z,"I hear you, but remember that this film was made by women (including most of the cast, the director, the writer, and many of the producers). These weren’t the folks protecting Weinstein. Yes, it’s being released by a major Hollywood studio, but the people behind the film are women, some of whom may have personal experience with sexual assault. I would also just point out that NOT telling this story would be worse than the potential hypocrisy involved in telling it (if such hypocrisy exists, which it may not).",Reply,2022-10-15T09:06:03Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.0847222222222222,0.036,0.095,0.87,-0.7783,,,,
1557,9dYP1mJbGhi9hDU8pKcjcs,2022-10-15T21:32:46Z,"I agree, why make a film about this?  I don't think it makes a good film, to make a film out of this monster. Typical Hollywood crap.",Reply,2022-10-15T21:39:58Z,Ugy6xPQNr29W77r6w9F4AaABAg,,4,en,-0.0888888888888889,0.169,0.081,0.75,0.4215,,,,
1558,9dYP1mJbGhi9hDXBJ4WRtB,2022-10-15T21:59:19Z,@@Filmmaker809  Carey mulligan and olivia wilde are chasing Clout now.,Reply,2022-10-15T21:59:19Z,Ugy6xPQNr29W77r6w9F4AaABAg,@Filmmaker809,2,en,,,,1.0,,,,,
1559,9dYP1mJbGhi9hDcgji7kzE,2022-10-15T22:56:11Z,@@Nic2shy Of course they are.,Reply,2022-10-15T22:56:11Z,Ugy6xPQNr29W77r6w9F4AaABAg,@Nic2shy,0,en,,,,1.0,,,,,
1560,9dYP1mJbGhi9hEvmUrF2Id,2022-10-16T11:02:14Z,"But I think it's a good way to Take revenge of it. Female director, female caracters and cast. It's a good developement.",Reply,2022-10-16T11:02:14Z,Ugy6xPQNr29W77r6w9F4AaABAg,,3,en,0.35,0.246,0.147,0.607,0.4767,,,,
1561,9dYP1mJbGhi9hIGTNZsMQM,2022-10-17T18:09:27Z,"@@Ben-pd2bx Pretty crazy, but then Hollywood is crazy and its dying of originality.",Reply,2022-10-17T18:09:27Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,-0.3166666666666666,0.132,0.302,0.566,-0.4019,,,,
1562,9dYP1mJbGhi9hIdGV15LDv,2022-10-17T21:37:24Z,"It is simply counting on naive suckers who think women dont do sexual favors for roles, to not compete in casting calls.To get more big roles.Then actresses lie or deny, then hollywood makes themselves out to be reformed and clean.LOL.Weinsteins are the majority of producers in all studios in Hollyweird. for 120+ years now.",Reply,2022-10-17T21:37:24Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.0666666666666666,,0.16,0.84,-0.8196,,,,
1563,9dYP1mJbGhi9hIe4PIHzVd,2022-10-17T21:44:29Z,@@mayp5004 Why? Disney owns Miramax an Weinsteins left there in 2004,Reply,2022-10-17T21:44:29Z,Ugy6xPQNr29W77r6w9F4AaABAg,@mayp5004,0,en,,,,1.0,,,,,
1564,9dYP1mJbGhi9hIe5aZ8qGY,2022-10-17T21:44:39Z,"@@DavidWraith It is simply counting on naive suckers who think women dont do sexual favors for roles, to not compete in casting calls.To get more big roles.Then actresses lie or deny, then hollywood makes themselves out to be reformed and clean.LOL.Weinsteins are the majority of producers in all studios in Hollyweird. for 120+ years now.",Reply,2022-10-17T21:44:39Z,Ugy6xPQNr29W77r6w9F4AaABAg,@DavidWraith,0,en,0.0666666666666666,,0.16,0.84,-0.8196,,,,
1565,9dYP1mJbGhi9hO75xZz1AE,2022-10-20T00:43:02Z,"No, I don't find it ridiculous, which doesn't mean I don't find it TERRIBLY SICK.It's really crazy people, really abusive to hide all that for money, but this industry moves for money, it's all about money, it was worse to lose a ""great director"" than to accuse him. As well as for the victims or whoever wanted to accuse him as we see in the trailer apparently they were harassed as well. So, thinking about the industry, no, it's not ridiculous because it's totally expected. Which does not mean that  is good, quite the opposite  and that hopefully that Hollywood circle of sick and crazy, and scared people too change. This situations are disgusting.",Reply,2022-10-20T00:43:02Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.1867001488095238,0.155,0.262,0.582,-0.9522,,,,
1566,9dYP1mJbGhi9hUMgX6ycTx,2022-10-22T10:54:41Z,Movie will be feminist shit.,Reply,2022-10-22T10:54:41Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,-0.2,,0.474,0.526,-0.5574,,,,
1567,9dYP1mJbGhi9hUMiijRF13,2022-10-22T10:54:59Z,"No one was protecting Weinstein, the golddiggers are the ones who went after him,.",Reply,2022-10-22T10:54:59Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,,,0.145,0.855,-0.296,,,,
1568,9dYP1mJbGhi9hVZlkc0LhX,2022-10-22T22:08:14Z,Great point. The system prevails,Reply,2022-10-22T22:08:14Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.8,0.506,,0.494,0.6249,,,,
1569,9dYP1mJbGhi9hWD4XF2v1r,2022-10-23T04:09:12Z,why,Reply,2022-10-23T04:09:12Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,,,,1.0,,,,,
1570,9dYP1mJbGhi9hZN6-vjIrI,2022-10-24T09:34:31Z,Money talks buys and sells.,Reply,2022-10-24T09:34:31Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,,,,1.0,,,,,
1571,9dYP1mJbGhi9hbkmI_BpbN,2022-10-25T17:07:51Z,"Lol

Yep",Reply,2022-10-25T17:07:51Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,ca,,,,,,,,,
1572,9dYP1mJbGhi9hcMzqAEcvf,2022-10-25T22:50:30Z,"You're missing nothing. That's how it works! They were making money and getting rich off his talent so they kept it silent and now that he's out of their picture and it's all out in the open, they are making money off the incident and peoples pain!",Reply,2022-10-25T22:50:30Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.03125,0.126,0.099,0.775,0.3578,,,,
1573,9dYP1mJbGhi9hkiXbnnRHg,2022-10-29T04:41:24Z,@@transparentsoulspul5507 Yes. Take my money. I'm glad it's happening.,Reply,2022-10-29T04:41:24Z,Ugy6xPQNr29W77r6w9F4AaABAg,@transparentsoulspul5507,0,en,0.5,0.487,,0.513,0.6908,,,,
1574,9dYP1mJbGhi9hmVK3mbnsu,2022-10-29T21:15:42Z,@@DavidWraith the story was told tho that’s what the movie is based on. Yes it’s great they’re making a movie ab it too (from a “let everyone know” aspect) but the story has already been told by The NY Times. They are just milking the story for money,Reply,2022-11-16T15:09:19Z,Ugy6xPQNr29W77r6w9F4AaABAg,@DavidWraith,3,en,0.8,0.089,,0.911,0.5267,,,,
1575,9dYP1mJbGhi9huvwXiElCp,2022-11-02T03:50:57Z,Oh yeah it's one Beast feeding another Beast just cuz they're victims now we have to watch a movie about it and support right or bigots that's your world we're living in right there Harvey might seem might be a bad guy but it's like I'm not going to go support a movie with his victims just to make them feel better kind of like the rust movie I love all those rust movie it's like I'm not going to go support these movies just because they make actions happening in Hollywood there's always something going on I'd rather support Halloween ends over and over again!!,Reply,2022-11-02T03:50:57Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.2921130952380952,0.254,0.051,0.694,0.9822,,,,
1576,9dYP1mJbGhi9hvjelf8Lys,2022-11-02T11:22:54Z,Yes yes,Reply,2022-11-02T11:22:54Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,tr,,,,,,,,,
1577,9dYP1mJbGhi9hvruQhMmJr,2022-11-02T12:34:57Z,Complete mockery,Reply,2022-11-02T12:34:57Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.1,,0.697,0.303,-0.3182,,,,
1578,9dYP1mJbGhi9hzwMQbB_z4,2022-11-04T02:30:49Z,Yes. You’re DEFINITELY missing something! Sense and comprehension seem like two things you’re lacking.,Reply,2022-11-04T02:30:49Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.25,0.422,0.104,0.473,0.7734,,,,
1579,9dYP1mJbGhi9i19EdhTNqz,2022-11-04T23:10:34Z,"The movie is about the journalists, though.",Reply,2022-11-04T23:10:34Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,,,,1.0,,,,,
1580,9dYP1mJbGhi9i2zUHmWJS8,2022-11-05T16:15:04Z,"It's all about the money. It's the way Holywood works, they made money out of everithing even from their shame.",Reply,2022-11-05T16:15:04Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,,,0.14,0.86,-0.4767,,,,
1581,9dYP1mJbGhi9i3Kqh8qmgs,2022-11-05T19:30:30Z,Dude he only was hung to dry because his last film flopped 😂 they needed to get rid of him,Reply,2022-11-05T19:30:30Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.0222222222222222,0.137,0.069,0.794,0.4404,,,,
1582,9dYP1mJbGhi9i4VatEtnpd,2022-11-06T06:23:42Z,"what do you want margaret. Never mention it. Movies get exposure, which shows people what goes on. And sometimes dangerous to generalize and say 'the industry protected'. Some did. And those that hated what was happening, but said nothing, I suggest some people stand up to very powerful people. It's not so easy. In a way, I don't know if this should just be about Weinstein. Then he becomes a scapegoat,and just blame him (not that I care about him), when this all has been going on since the beginning of the film industry. So now we are doing something about it. And I'm sure some studios may make some money on it, but the ones actually involved, they're not industry types. The director is German, Margaret Schrader. Excellent director. Directed a great mini series on Netflix called Unorthodox. And most of what shes done is female based.",Reply,2022-11-06T06:23:42Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,0.193030303030303,0.121,0.088,0.791,0.7687,,,,
1583,9dYP1mJbGhi9i5sa-1YnK5,2022-11-06T19:12:32Z,You mean like how Katie Couric protected and hid Matt Lauer proclivities?,Reply,2022-11-06T19:12:32Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,-0.3125,0.342,0.089,0.57,0.6124,,,,
1584,9dYP1mJbGhi9i6AKSQKUAD,2022-11-06T21:56:18Z,@@Meriadath How did Couric protect and hid Lauer's proclivities? Are you making up what you choose to believe,Reply,2022-11-06T21:56:18Z,Ugy6xPQNr29W77r6w9F4AaABAg,@Meriadath,0,en,,0.137,0.074,0.789,0.296,,,,
1585,9dYP1mJbGhi9i8ZTdkbuwt,2022-11-07T20:14:30Z,Yeah seems a little hypocritical,Reply,2022-11-07T20:14:30Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.1875,0.278,0.342,0.379,-0.1298,,,,
1586,9dYP1mJbGhi9i920dqiREI,2022-11-08T00:41:25Z,"@@DavidWraith Even better is that it's clearly being dramatized, that Harvey actually had men following them and threatening their families and stuff.  Is this a Hollywood exec or Scarface?  I do not recall anywhere in the retellings of the story that the two reporters were being hunted or something.  Hollywood waiting for years to ""tell this gripping story"" and now acts like Hollywood studios were always brave and stunning and eager to see justice done.  The industry knew for DECADES and did nothing.  

that's the point.  The story has been told and could be told but this is clearly dramatized and all about Harvey, and likely puts EVERYTHING wrong with Hollywood squarely and ONLY on his shoulders.  All the studios and people who aided him or stayed silent will undoubtedly NOT be mentioned in the film.",Reply,2022-11-08T00:41:25Z,Ugy6xPQNr29W77r6w9F4AaABAg,@DavidWraith,0,en,0.1666666666666667,0.115,0.043,0.842,0.7717,,,,
1587,9dYP1mJbGhi9i92AzjaB15,2022-11-08T00:42:50Z,"and for anyone who asks, there WERE and have been in-depth documentaries about the corruption, no exaggeration needed:  https://www.youtube.com/watch?v=OJ8fsE_GOlg",Reply,2022-11-08T00:42:50Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,,,0.115,0.885,-0.296,,,,
1588,9dYP1mJbGhi9i96NIbZg01,2022-11-08T01:19:28Z,They made money as a hush type of thing and now yes they will make money but it's about what's right and letting the public know.,Reply,2022-11-08T01:19:28Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.1428571428571428,0.069,,0.931,0.2144,,,,
1589,9dYP1mJbGhi9iBS-BG_z2E,2022-11-08T23:06:53Z,"Sadly it's not just Hollywood protecting men like Weinstein and even men with no power. This kind of public secret exists in other industries and sports. Men who are great athletes or a ""friend of the famous"" get a pass. Women who try to speak out get labeled crazy or accused of seeking attention. In this movie, the truth of a victim's experience is shared on a stage with massive reach, and that's powerful. There are plenty of victims who go through absolute HELL to try and get justice or protection, but they don't get anywhere. So maybe you're missing the fact that the countless voices that have been silenced will feel like they are also being heard through this story.",Reply,2022-11-08T23:06:53Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.0892857142857142,0.132,0.107,0.761,0.3265,,,,
1590,9dYP1mJbGhi9iBbTDGDRBp,2022-11-09T00:38:22Z,"As long as you are making money, a lot, then it's ok. There's no problem.",Reply,2022-11-09T00:38:22Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,0.225,0.139,,0.861,0.3089,,,,
1591,9dYP1mJbGhi9iBoJnw1S9Q,2022-11-09T02:30:41Z,"Nope ... You are ""spot on"" OP. It is beyond gratuitous that the people who helped him perpetrate the crimes will now profit from the story 🤦‍♀️💔",Reply,2022-11-09T02:30:41Z,Ugy6xPQNr29W77r6w9F4AaABAg,,3,en,-0.5,0.181,0.079,0.74,0.6124,,,,
1592,9dYP1mJbGhi9iDRBbMtb0J,2022-11-09T17:38:20Z,"I agree with you 100%, but on the other hand, at least they are acknowledging it and telling the story. Putting sunlight on what - and how - these horrible abuses happened will help in the long run…I hope.",Reply,2022-11-09T17:38:20Z,Ugy6xPQNr29W77r6w9F4AaABAg,,3,en,-0.36875,0.24,0.172,0.588,0.4215,,,,
1593,9dYP1mJbGhi9iERb7xnKn5,2022-11-10T03:01:11Z,yeah this movie is more for a cash in than anything else and no one should profit from this at least no one but victims who aren't undeservingly rich already.,Reply,2022-11-10T03:01:11Z,Ugy6xPQNr29W77r6w9F4AaABAg,,2,en,0.1916666666666666,0.094,0.267,0.639,-0.7569,,,,
1594,9dYP1mJbGhi9iFRyeWQYAr,2022-11-10T12:23:39Z,You're on my FB :),Reply,2022-11-10T12:23:39Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.5,0.429,,0.571,0.4588,,,,
1595,9dYP1mJbGhi9iHCzl6JUhj,2022-11-11T04:51:12Z,"@@Nic2shy Olivia it is but Carey?? Nah Carey does not fall to those Hollywood clichés and scandal stuff, she's pretty cool",Reply,2022-11-11T04:51:12Z,Ugy6xPQNr29W77r6w9F4AaABAg,@Nic2shy,0,en,0.3,0.262,0.188,0.551,0.4871,,,,
1596,9dYP1mJbGhi9iIrwXgpxFe,2022-11-11T20:17:00Z,😢😢 so sad,Reply,2022-11-11T20:17:00Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,so,,,,,,,,,
1597,9dYP1mJbGhi9iQMKcgy8NS,2022-11-14T18:06:00Z,"@@simaomonteiro2260 
At what point can anyone not be simply accused ? She...said.  he said this/that
It reaches the media without going to trial a career is ruined 
Accusations are not Jello pudding !",Reply,2022-11-14T18:06:00Z,Ugy6xPQNr29W77r6w9F4AaABAg,@simaomonteiro2260,1,en,,0.084,0.155,0.761,-0.558,,,,
1598,9dYP1mJbGhi9iRBciogxmk,2022-11-15T01:51:43Z,"@@christinerobbins9376 the people behind the scenes here literally have a history of doing just that, all throughout history",Reply,2022-11-15T01:51:43Z,Ugy6xPQNr29W77r6w9F4AaABAg,@christinerobbins9376,2,en,-0.4,,,1.0,,,,,
1599,9dYP1mJbGhi9iRUjVty3Ez,2022-11-15T04:38:40Z,"Money. You are missing the money and the success.
Just like with Sandusky (football coach), the USA Gymnast team, Roger Ailes (Fox News), being success and making other people money is the best protection for criminal predator behaviors.",Reply,2022-11-15T04:38:40Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.1458333333333333,0.273,0.108,0.619,0.8591,,,,
1600,9dYP1mJbGhi9iTtBRgmuqj,2022-11-16T02:59:34Z,Kind of like your criminal family protecting you? And the people you smeared my name too? Love this movie shows what happens to sociopaths in the end,Reply,2022-11-16T02:59:34Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,0.2333333333333333,0.205,0.099,0.696,0.5661,,,,
1601,9dYP1mJbGhi9iUHPk1hA_2,2022-11-16T06:39:58Z,"True, but if you’re genuinely interested in the film, by supporting it, you’re showing Hollywood that you want to see more media like this. 

If you want the story but don’t want to support the film, maybe read the book instead. Take care, everyone <3",Reply,2022-11-16T06:39:58Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,0.47,0.453,,0.547,0.9799,,,,
1602,9dYP1mJbGhi9iUNJH1NbSy,2022-11-16T07:31:31Z,@@margaretoliver7954 actually I didn’t event know about the incredible atrocities committed by Weinstein until I saw this trailer and dug deeper. I’d heard the name but like a lot of ppl wasn’t deep into the MeToo movement enough know the details. I think this movie is gonna educate a lot of ppl to a new level,Reply,2022-11-16T07:31:31Z,Ugy6xPQNr29W77r6w9F4AaABAg,@margaretoliver7954,2,en,0.2072727272727272,0.085,,0.915,0.6045,,,,
1603,9dYP1mJbGhi9iVT3yOAAAb,2022-11-16T17:41:05Z,People are just that evil. Sorry to disappoint.,Reply,2022-11-16T17:41:05Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.75,,0.627,0.373,-0.8126,,,,
1604,9dYP1mJbGhi9iYTmNNkXeU,2022-11-17T21:45:01Z,Just like all the people who have protected Trump for so long....,Reply,2022-11-17T21:45:01Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,en,-0.05,0.351,,0.649,0.6597,,,,
1605,9dYP1mJbGhi9iYbtKNFspo,2022-11-17T23:04:36Z,"@@sethd6485 Likely you should read the remark again.  Is it ironic - yes.  Is it hypocritical, depends on if what was said may have happened, actually did.  But - yeah, overall it is ironic and hypocritical.  But, the story gets told - finally, after it was covered up.",Reply,2022-11-17T23:04:36Z,Ugy6xPQNr29W77r6w9F4AaABAg,@sethd6485,1,en,0.0666666666666666,0.085,0.165,0.75,-0.5187,,,,
1606,9dYP1mJbGhi9iYwGtlbA5l,2022-11-18T02:02:43Z,You just said the answer in your question. Money.,Reply,2022-11-18T02:02:43Z,Ugy6xPQNr29W77r6w9F4AaABAg,,2,en,,,,1.0,,,,,
1607,9dYP1mJbGhi9iZLgH7DtlX,2022-11-18T05:53:31Z,Not at all. Have you seen who runs Hollywood?,Reply,2022-11-18T05:53:31Z,Ugy6xPQNr29W77r6w9F4AaABAg,,2,en,,,,1.0,,,,,
1608,9dYP1mJbGhi9iZPlUonj2w,2022-11-18T06:29:11Z,"Yeh they only outed him cause people wanted his position...had nothing to do with the story..

The story broke not just because ""these reporters worked extra hard,"" but because he had lost his protection.

Cause this behavior continues..and now we have out in the open racism...""white men need not apply.""",Reply,2022-11-18T06:29:11Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,-0.0583333333333333,,0.114,0.886,-0.6187,,,,
1609,9dYP1mJbGhi9iccpiQMPUb,2022-11-19T21:49:03Z,No,Reply,2022-11-19T21:49:03Z,Ugy6xPQNr29W77r6w9F4AaABAg,,0,und,,,,,,,,,
1610,9dYP1mJbGhi9id7C4jYshs,2022-11-20T02:23:07Z,Judging by the box office receipts they will not be making any money off of this story,Reply,2022-11-20T02:23:07Z,Ugy6xPQNr29W77r6w9F4AaABAg,,1,en,,,,1.0,,,,,
